"NDC11","HICSEQNO","ReportedInactiveID","Note"
"71104080801","002598",83,""
"71104080901","002551",168,""
"71104080901","002598",83,""
"71104081001","002551",168,""
"71104081001","002598",83,""
"71104091101","002272",28,""
"71104091101","002551",168,""
"71104091101","002598",83,""
"71104092201","002272",28,""
"71104092201","002551",168,""
"71104092201","002598",83,""
"71104093301","002272",28,""
"71104093301","002551",168,""
"71104093301","002598",83,""
"71104094401","002272",28,""
"71104094401","002551",168,""
"71104094401","002598",83,""
"71104095109","002272",28,""
"71104095109","002551",168,""
"71104095109","002598",83,""
"71104095201","002272",28,""
"71104095201","002551",168,""
"71104095201","002598",83,""
"71104095309","002272",28,""
"71104095309","002551",168,""
"71104095309","002598",83,""
"71104095409","002272",28,""
"71104095409","002551",168,""
"71104095409","002598",83,""
"71104095509","002272",28,""
"71104095509","002551",168,""
"71104095509","002598",83,""
"71104095609","002272",28,""
"71104095609","002551",168,""
"71104095609","002598",83,""
"71104096601","002272",28,""
"71104096601","002551",168,""
"71104096601","002598",83,""
"71104097701","002272",28,""
"71104097701","002551",168,""
"71104097701","002598",83,""
"71104097801","002551",168,""
"71104097801","002598",83,""
"71104097901","002551",168,""
"71104097901","002598",83,""
"71104098101","002551",168,""
"71104098101","002598",83,""
"71104098201","002551",168,""
"71104098201","002598",83,""
"71104098301","002551",168,""
"71104098301","002598",83,""
"71104098401","002551",168,""
"71104098401","002598",83,""
"71104098508","002551",168,""
"71104098508","002598",83,""
"71104098608","002551",168,""
"71104098608","002598",83,""
"71104098808","002551",168,""
"71104098808","002598",83,""
"71104098908","002551",168,""
"71104098908","002598",83,""
"71104099008","002551",168,""
"71104099008","002598",83,""
"71104099108","002551",168,""
"71104099108","002598",83,""
"71127100001","002332",46,""
"71127100001","002551",168,""
"71127110001","002332",46,""
"71127110001","002551",168,""
"71127110001","018366",167,""
"71127120001","",0,"No Inactive Ingredients Reported"
"71127500001","002332",46,""
"71127500001","002551",168,""
"71127510001","002332",46,""
"71127510001","002551",168,""
"71127510001","018366",167,""
"71127520001","",0,"No Inactive Ingredients Reported"
"71143037501","002551",168,""
"71143037501","003141",8,""
"71143037501","003785",19,""
"71143037599","002551",168,""
"71143037599","003141",8,""
"71143037599","003785",19,""
"71162000105","",0,"No Inactive Ingredients Reported"
"71162000110","",0,"No Inactive Ingredients Reported"
"71205000203","002537",169,""
"71205000205","002537",169,""
"71205000207","002537",169,""
"71205000210","002537",169,""
"71205000212","002537",169,""
"71205000214","002537",169,""
"71205000628","",0,"No Inactive Ingredients Reported"
"71205000830","002432",24,""
"71205000830","002537",169,""
"71205000830","010138",14,""
"71205000830","010141",15,""
"71205000830","010143",16,""
"71205000890","002432",24,""
"71205000890","002537",169,""
"71205000890","010138",14,""
"71205000890","010141",15,""
"71205000890","010143",16,""
"71205000915","002468",39,""
"71205001221","002432",24,""
"71205001221","010141",15,""
"71205001349","002432",24,""
"71205001349","010141",15,""
"71205001406","",0,"No Inactive Ingredients Reported"
"71205001420","",0,"No Inactive Ingredients Reported"
"71205001421","",0,"No Inactive Ingredients Reported"
"71205001590","002537",169,""
"71205001630","002537",169,""
"71205001660","002537",169,""
"71205001730","002537",169,""
"71205001790","002537",169,""
"71205001920","010143",16,""
"71205002060","002432",24,""
"71205002060","002537",169,""
"71205002060","002549",98,""
"71205002060","010138",14,""
"71205002106","013405",52,""
"71205002314","002432",24,""
"71205002314","002549",98,""
"71205002314","010143",16,""
"71205002590","",0,"No Inactive Ingredients Reported"
"71205002714","002432",24,""
"71205002714","002537",169,""
"71205002714","002549",98,""
"71205002730","002432",24,""
"71205002730","002537",169,""
"71205002730","002549",98,""
"71205002760","002432",24,""
"71205002760","002537",169,""
"71205002760","002549",98,""
"71205002790","002432",24,""
"71205002790","002537",169,""
"71205002790","002549",98,""
"71205002830","010138",14,""
"71205002890","010138",14,""
"71205003020","002537",169,""
"71205003030","002537",169,""
"71205003190","002432",24,""
"71205003190","002537",169,""
"71205003230","002432",24,""
"71205003230","002549",98,""
"71205003230","010138",14,""
"71205003230","010141",15,""
"71205003430","",0,"No Inactive Ingredients Reported"
"71205003675","002605",6,""
"71205003714","002549",98,""
"71205003714","010143",16,""
"71205003720","002549",98,""
"71205003720","010143",16,""
"71205003721","002549",98,""
"71205003721","010143",16,""
"71205003730","002549",98,""
"71205003730","010143",16,""
"71205003990","002549",98,""
"71205003990","009283",1,""
"71205004015","",0,"No Inactive Ingredients Reported"
"71205004130","002432",24,""
"71205004160","002432",24,""
"71205004178","002432",24,""
"71205004190","002432",24,""
"71205004290","002537",169,""
"71205004530","002537",169,""
"71205004590","002537",169,""
"71205004630","002432",24,""
"71205004630","002537",169,""
"71205004630","010138",14,""
"71205004730","",0,"No Inactive Ingredients Reported"
"71205004760","",0,"No Inactive Ingredients Reported"
"71205004790","",0,"No Inactive Ingredients Reported"
"71205005130","",0,"No Inactive Ingredients Reported"
"71205005330","",0,"No Inactive Ingredients Reported"
"71205005335","",0,"No Inactive Ingredients Reported"
"71205005421","002432",24,""
"71205005530","002432",24,""
"71205005530","002537",169,""
"71205005530","002549",98,""
"71205005560","002432",24,""
"71205005560","002537",169,""
"71205005560","002549",98,""
"71205005630","",0,"No Inactive Ingredients Reported"
"71205005701","",0,"No Inactive Ingredients Reported"
"71205005821","",0,"No Inactive Ingredients Reported"
"71205005914","",0,"No Inactive Ingredients Reported"
"71205005920","",0,"No Inactive Ingredients Reported"
"71205005930","",0,"No Inactive Ingredients Reported"
"71205005960","",0,"No Inactive Ingredients Reported"
"71205005972","",0,"No Inactive Ingredients Reported"
"71205005990","",0,"No Inactive Ingredients Reported"
"71205006130","",0,"No Inactive Ingredients Reported"
"71205006135","",0,"No Inactive Ingredients Reported"
"71205006215","002464",65,""
"71205006215","002468",39,""
"71205006330","002432",24,""
"71205006330","013405",52,""
"71205006430","002272",28,""
"71205006430","002549",98,""
"71205006430","010138",14,""
"71205006430","010141",15,""
"71205006430","010143",16,""
"71205006472","002272",28,""
"71205006472","002549",98,""
"71205006472","010138",14,""
"71205006472","010141",15,""
"71205006472","010143",16,""
"71205006490","002272",28,""
"71205006490","002549",98,""
"71205006490","010138",14,""
"71205006490","010141",15,""
"71205006490","010143",16,""
"71205006620","002432",24,""
"71205006630","002432",24,""
"71205006660","002432",24,""
"71205006672","002432",24,""
"71205006710","002549",98,""
"71205006710","010143",16,""
"71205006715","002549",98,""
"71205006715","010143",16,""
"71205006720","002549",98,""
"71205006720","010143",16,""
"71205006730","002549",98,""
"71205006730","010143",16,""
"71205006740","002549",98,""
"71205006740","010143",16,""
"71205006820","002537",169,""
"71205006820","010143",16,""
"71205006830","002537",169,""
"71205006830","010143",16,""
"71205006840","002537",169,""
"71205006840","010143",16,""
"71205006845","002537",169,""
"71205006845","010143",16,""
"71205006860","002537",169,""
"71205006860","010143",16,""
"71205006890","002537",169,""
"71205006890","010143",16,""
"71205006930","002432",24,""
"71205006990","002432",24,""
"71205007130","002272",28,""
"71205007290","002432",24,""
"71205007290","010143",16,""
"71205007330","002272",28,""
"71205007330","002432",24,""
"71205007330","002537",169,""
"71205007330","009290",13,""
"71205007390","002272",28,""
"71205007390","002432",24,""
"71205007390","002537",169,""
"71205007390","009290",13,""
"71205007490","002432",24,""
"71205007590","002432",24,""
"71205007590","011039",45,""
"71205007690","002537",169,""
"71205007690","011039",45,""
"71205007830","002432",24,""
"71205007830","002537",169,""
"71205007890","002432",24,""
"71205007890","002537",169,""
"71205007912","002432",24,""
"71205007912","010138",14,""
"71205007912","010143",16,""
"71205008101","002537",169,""
"71205008101","010141",15,""
"71205008102","002537",169,""
"71205008102","010141",15,""
"71205008104","002537",169,""
"71205008104","010141",15,""
"71205008230","002432",24,""
"71205008315","000915",73,""
"71205008315","002432",24,""
"71205008315","002537",169,""
"71205008660","002549",98,""
"71205008660","010141",15,""
"71205008660","010143",16,""
"71205008820","",0,"No Inactive Ingredients Reported"
"71205008830","",0,"No Inactive Ingredients Reported"
"71205008900","002432",24,""
"71205009030","002432",24,""
"71205009030","010143",16,""
"71205009090","002432",24,""
"71205009090","010143",16,""
"71205009190","002432",24,""
"71205009190","010143",16,""
"71205009215","002468",39,""
"71205009330","002432",24,""
"71205009330","002537",169,""
"71205009401","002537",169,""
"71205009401","010141",15,""
"71205009403","002537",169,""
"71205009403","010141",15,""
"71205009590","002432",24,""
"71205009590","002537",169,""
"71205009690","002537",169,""
"71205009890","002432",24,""
"71205009930","002432",24,""
"71205009930","002537",169,""
"71205009930","010138",14,""
"71205009930","010141",15,""
"71205009930","010143",16,""
"71205009990","002432",24,""
"71205009990","002537",169,""
"71205009990","010138",14,""
"71205009990","010141",15,""
"71205009990","010143",16,""
"71205010105","003141",8,""
"71205010230","002432",24,""
"71205010290","002432",24,""
"71205010320","002537",169,""
"71205010320","010143",16,""
"71205010390","002537",169,""
"71205010390","010143",16,""
"71205010430","002537",169,""
"71205010430","010141",15,""
"71205010572","010141",15,""
"71205010630","",0,"No Inactive Ingredients Reported"
"71205010710","002537",169,""
"71205010710","002549",98,""
"71205010710","010138",14,""
"71205010880","",0,"No Inactive Ingredients Reported"
"71205010950","002332",46,""
"71205010950","002598",83,""
"71205011030","002551",168,""
"71205011030","002598",83,""
"71205011030","002599",92,""
"71205012001","002432",24,""
"71205012130","002432",24,""
"71205012130","002537",169,""
"71205012130","010138",14,""
"71205012130","010143",16,""
"71205012330","002549",98,""
"71205012330","010138",14,""
"71205012330","010143",16,""
"71205012415","003192",10,""
"71205012480","003192",10,""
"71205012530","002549",98,""
"71205012530","010138",14,""
"71205012530","010141",15,""
"71205012530","010143",16,""
"71205012714","",0,"No Inactive Ingredients Reported"
"71205012730","",0,"No Inactive Ingredients Reported"
"71205012735","",0,"No Inactive Ingredients Reported"
"71205012742","",0,"No Inactive Ingredients Reported"
"71205012745","",0,"No Inactive Ingredients Reported"
"71205013220","002432",24,""
"71205013260","002432",24,""
"71205013272","002432",24,""
"71205013290","002432",24,""
"71205013415","002332",46,""
"71205013415","003141",8,""
"71205013415","003785",19,""
"71205013415","011039",45,""
"71205013502","002549",98,""
"71205013502","010141",15,""
"71205013502","010143",16,""
"71205013506","002549",98,""
"71205013506","010141",15,""
"71205013506","010143",16,""
"71205013514","002549",98,""
"71205013514","010141",15,""
"71205013514","010143",16,""
"71205013520","002549",98,""
"71205013520","010141",15,""
"71205013520","010143",16,""
"71205013752","",0,"No Inactive Ingredients Reported"
"71205013815","002464",65,""
"71205013815","002468",39,""
"71205014230","002537",169,""
"71205014260","002537",169,""
"71205014530","002432",24,""
"71205014630","002432",24,""
"71205014630","002537",169,""
"71205014630","007989",157,""
"71205014730","002432",24,""
"71205014730","002537",169,""
"71205014730","007989",157,""
"71205014790","002432",24,""
"71205014790","002537",169,""
"71205014790","007989",157,""
"71205014830","002432",24,""
"71205014830","002537",169,""
"71205014830","007989",157,""
"71205015030","002272",28,""
"71205015030","002549",98,""
"71205015115","002332",46,""
"71205015115","002468",39,""
"71205015230","",0,"No Inactive Ingredients Reported"
"71205015235","",0,"No Inactive Ingredients Reported"
"71205015372","",0,"No Inactive Ingredients Reported"
"71205015425","003141",8,""
"71205015516","000915",73,""
"71205015516","002432",24,""
"71205015516","002537",169,""
"71205015520","000915",73,""
"71205015520","002432",24,""
"71205015520","002537",169,""
"71205015530","000915",73,""
"71205015530","002432",24,""
"71205015530","002537",169,""
"71205015560","000915",73,""
"71205015560","002432",24,""
"71205015560","002537",169,""
"71205015760","002432",24,""
"71205015760","002537",169,""
"71205015760","002549",98,""
"71205015790","002432",24,""
"71205015790","002537",169,""
"71205015790","002549",98,""
"71205015806","002432",24,""
"71205015866","002432",24,""
"71205015930","002432",24,""
"71205015930","002549",98,""
"71205015930","010138",14,""
"71205015930","010143",16,""
"71205016030","002272",28,""
"71205016030","002537",169,""
"71205016090","002272",28,""
"71205016090","002537",169,""
"71205016107","002549",98,""
"71205016130","002549",98,""
"71205016190","002549",98,""
"71205016290","",0,"No Inactive Ingredients Reported"
"71205016306","002537",169,""
"71205016310","002537",169,""
"71205016312","002537",169,""
"71205016430","002432",24,""
"71205016430","002537",169,""
"71205016530","002537",169,""
"71205016540","002537",169,""
"71205016550","002537",169,""
"71205016602","002432",24,""
"71205016730","002537",169,""
"71205016730","010143",16,""
"71205016860","",0,"No Inactive Ingredients Reported"
"71205016890","",0,"No Inactive Ingredients Reported"
"71205016930","",0,"No Inactive Ingredients Reported"
"71205017110","002432",24,""
"71205017110","002549",98,""
"71205017120","002432",24,""
